station,name,num_readings,avg_temp_f,max_temp_f,min_temp_f,total_prcp_in
03135099999,"PRESTWICK, UK",236,51.43,71.4,27.8,0.0
11903099999,"SLIAC, LO",232,51.42,77.7,22.5,13.92
10866099999,"MUNCHEN, GM",236,51.4,75.9,23.8,0.0
15324099999,"CAMPULUNG MUSCEL, RO",236,51.39,78.4,17.6,22.58
10837099999,"LAUPHEIM, GM",236,51.39,78.6,23.2,0.2
06280099999,"EELDE, NL",236,51.39,77.1,25.3,15.09
12660099999,"NOWY SACZ, PL",236,51.39,79.6,22.5,13.12
03264399999,"TOPCLIFFE, UK",236,51.38,74.9,26.5,0.0
11255099999,"KOETSCHACH MAUTHEN, AU",234,51.38,75.0,21.5,0.0
11083099999,"LEISER BERGE, AU",232,51.38,82.5,23.3,13.8
03901099999,"THOMASTOWN, UK",233,51.38,70.3,26.6,20.82
03979099999,"BALLYHAISE, EI",236,51.37,70.2,25.4,18.43
03136099999,"PRESTWICK RNAS, UK",236,51.36,71.6,27.5,15.61
12585099999,"SANDOMIERZ, PL",236,51.35,78.9,19.4,11.1
15168099999,"ODORHEIUL SECUIESC, RO",236,51.35,80.4,17.5,18.56
03263599999,"DURHAM TEES VALLEY AIRPORT TEESSIDE INTERNATIONAL, GB",236,51.34,73.8,27.3,0.0
10613099999,"BUCHEL, GM",236,51.33,81.1,24.4,0.35
03915099999,"PORTGLENONE, UK",236,51.33,71.2,27.2,0.66
12550099999,"CZESTOCHOWA, PL",236,51.33,77.2,20.1,13.35
03265099999,"TOPCLIFFE, UK",236,51.32,75.0,26.1,9.1
12105699999,"MODLIN, PL",236,51.32,77.7,19.2,0.0
06138099999,"LANGOE, DA",236,51.31,74.7,27.8,16.11
11355099999,"WINDISCHGARSTEN, AU",235,51.31,77.6,21.4,0.0
10852099999,"AUGSBURG, GM",236,51.3,76.8,24.7,0.0
10554099999,"ERFURT WEIMAR, DE",236,51.3,82.5,21.4,0.0
12600099999,"BIELSKO BIALA, PL",236,51.3,77.9,19.7,21.68
06708099999,"ORON, CH",232,51.28,78.2,19.8,26.92
12488099999,"KOZIENICE, PL",236,51.27,80.1,15.2,11.3
13363099999,"PLEVLJA, MJ",179,51.24,85.3,18.8,10.3
06151099999,"OMOE, DA",236,51.24,71.6,25.7,0.0
11693099999,"DUKOVANY, EZ",236,51.24,79.6,22.2,10.58
15007099999,"RADAUTI, RO",236,51.24,78.3,17.7,14.06
03385199999,"DONNA NOOK RAF, UK",223,51.23,74.8,30.9,0.0
06286099999,"NIEUW BEERTA, NL",236,51.22,74.5,25.3,16.31
06640099999,"MARSENS, CH",232,51.22,77.5,19.8,25.3
10156099999,"LUBECK BLANKENSEE, GM",236,51.21,79.0,22.3,0.0
11438099999,"TUSIMICE, EZ",236,51.17,80.2,17.3,14.52
12119599999,"LUBLIN AIRPORT, PL",236,51.16,78.9,16.0,0.0
03385099999,"DONNA NOOK, UK",223,51.15,74.6,30.6,0.0
11976099999,"STROPKOV TISINEC, LO",236,51.14,76.1,19.4,14.84
03111099999,"MACHRIHANISH, UK",236,51.13,70.4,32.8,18.93
11955099999,"PRESOV, LO",235,51.13,80.0,19.9,14.46
12105299999,"INOWROCLAW, PL",182,51.1,86.6,19.7,0.0
12454099999,"LASK, PL",234,51.08,77.0,17.8,12.82
03917099999,"BELFAST ALDERGROVE, GB",236,51.04,70.8,27.7,15.22
11448099999,"PLZEN LINE, EZ",236,51.02,78.6,24.4,0.0
15015099999,"OCNA SUGATAG, RO",236,51.02,75.3,20.4,22.26
12105399999,"LECZYCA, PL",234,51.01,75.4,16.4,0.35
10616099999,"FRANKFURT HAHN, GM",236,51.0,80.8,24.2,0.0
11141099999,"BISCHOFSHOFEN, AU",236,50.98,76.0,19.1,2.93
12336099999,"POWIDZ, PL",234,50.98,77.7,16.5,15.92
03140099999,"GLASGOW, UK",236,50.97,69.8,23.4,0.0
06123099999,"ASSENS TOROE, DA",236,50.97,73.2,26.5,0.0
14219099999,"PARG, HR",236,50.97,77.4,20.2,49.36
06681099999,"ST. GALLEN, CH",232,50.96,78.3,22.5,36.46
10687099999,"GRAFENWOHR ARMY AIR FIELD, GM",236,50.96,81.0,22.8,13.26
10126099999,"WITTMUNDHAFEN, GM",230,50.95,75.6,26.6,0.0
12490099999,"DEBLIN, PL",234,50.94,79.3,13.7,0.0
12345099999,"KOLO, PL",236,50.94,74.9,20.2,14.05
11502099999,"USTI NAD LABEM, EZ",236,50.93,80.6,21.6,11.18
13367099999,"ZLATIBOR, RI",236,50.91,81.1,18.2,21.72
15300099999,"BRASOV GHIMBAV, RO",236,50.9,79.5,13.2,13.64
11927699999,"ZILINA, LO",236,50.89,76.8,22.2,0.0
11345099999,"ST VEIT IM PONGAU, AU",235,50.89,76.5,18.9,0.0
03566199999,"ISLAY, UK",234,50.88,70.2,31.0,0.0
11140099999,"LOFER, AU",236,50.88,76.6,19.4,3.46
12200099999,"SWINOUJSCIE, PL",236,50.88,80.4,24.3,12.58
03132099999,"WEST FREUGH AUT, UK",236,50.88,69.6,29.9,0.2
03904099999,"CASTLEDERG, UK",236,50.88,72.0,25.1,0.55
03105099999,"ISLAY PORT ELLEN, UK",236,50.88,70.1,31.1,23.09
06623099999,"SALEN REUTENEN, CH",232,50.87,78.6,22.7,27.13
12205099999,"SZCZECIN, PL",236,50.87,78.6,20.4,12.46
10856099999,"LECHFELD, GM",235,50.86,76.3,22.2,0.0
10136099999,"NORDHOLZ, GM",236,50.85,76.2,25.1,0.0
12670099999,"KROSNO, PL",236,50.85,78.4,20.0,16.23
12105599999,"LUBLINEK, PL",236,50.84,76.1,16.0,12.17
06119099999,"KEGNAES, DA",236,50.84,71.2,28.0,13.6
12250099999,"TORUN, PL",236,50.84,77.8,19.0,15.47
15285099999,"BISOCA, RO",236,50.82,81.3,15.0,15.97
06058099999,"HVIDE SANDE, DA",236,50.82,72.8,27.8,14.73
11841099999,"ZILINA HRICOV, LO",236,50.82,76.9,21.7,13.02
15238099999,"SFANTU GHEORGHE GOVASNA, RO",236,50.82,79.2,15.9,27.35
03066099999,"KINLOSS, UK",236,50.81,69.4,19.2,0.3
11176099999,"KAPFENBERG FLUGFELD, AU",232,50.81,75.0,20.9,19.77
06149099999,"GEDSER, DA",236,50.81,73.1,27.6,9.52
03100099999,"TIREE, UK",236,50.8,68.9,34.8,20.13
10172099999,"LAAGE, GM",236,50.8,80.0,22.8,0.05
06118099999,"SONDERBORG, DA",236,50.78,74.7,25.3,0.0
10033099999,"MEIERWIK, GM",236,50.78,72.4,24.7,0.0
06180099999,"KASTRUP, DA",236,50.78,73.5,21.8,10.19
10864499999,"OBERPFAFFENHOFEN, GM",236,50.77,75.4,22.5,0.0
03346399999,"LEEDS BRADFORD, UK",236,50.77,72.6,27.0,0.0
06079099999,"ANHOLT, DA",236,50.77,74.2,26.8,13.28
10018099999,"WESTERLAND SYLT, GM",236,50.77,72.4,24.0,0.0
06707099999,"VILLARS TIERCELIN, CH",236,50.75,78.3,20.8,26.86
06169099999,"GNIBEN, DA",236,50.74,72.1,27.0,9.96
06073099999,"SLETTERHAGE FYR, DA",236,50.74,72.1,26.9,0.0
06205099999,"A12 CPP HELIPAD OIL PLATFORM, NL",236,50.74,66.8,36.1,0.0
11001099999,"WOLFSEGG, AU",232,50.74,79.4,23.5,14.66
06159099999,"ROESNAES, DA",201,50.73,73.0,26.8,10.4
03134099999,"GLASGOW BISHOPTON, UK",233,50.72,70.5,26.4,24.45
06017099999,"HORNS REV B HELIDECK, DA",218,50.72,69.6,30.3,0.0
12376799999,"SZWEDEROWO, PL",236,50.69,77.8,17.8,0.0
03160099999,"EDINBURGH, UK",236,50.69,68.9,26.3,0.0
11518099999,"RUZYNE, EZ",236,50.69,80.2,19.0,29.11
11382099999,"PUCHBERG, AU",235,50.68,78.8,18.9,0.0
10193599999,"HERINGSDORF, GM",236,50.66,78.9,21.7,0.0
06141099999,"ABED, DA",236,50.65,76.1,24.4,15.04
03023099999,"SOUTH UIST RANGE, UK",232,50.65,71.5,33.7,2.06
03022099999,"BENBECULA, UK",235,50.65,70.2,32.8,0.0
12399099999,"TERESPOL, PL",236,50.65,78.5,18.9,11.38
06147099999,"VINDEBAEK KYST, DA",236,50.64,72.8,25.9,15.49
12105499999,"TOMASZOW, PL",234,50.64,76.4,13.9,0.0
03166099999,"EDINBURGH GOGARBANK, UK",236,50.64,69.0,26.0,14.61
06124099999,"SYDFYNS TASINGE ISL, DA",236,50.63,73.0,24.4,0.0
03923099999,"GLENANNE NUMBER 2, UK",234,50.63,69.3,29.1,19.02
06490099999,"SPA LA SAUVENIERE, BE",236,50.62,80.2,25.9,22.29
03140799999,"MARNOCK OIL PLATFORM, UK",236,50.61,66.3,35.4,0.0
03034099999,"AULTBEA NUMBER 2, UK",236,50.59,70.7,29.9,24.8
03210099999,"ST BEES HEAD NUMBER 2, UK",236,50.57,70.7,32.1,19.22
15215099999,"BARAOLT, RO",236,50.57,78.8,15.4,16.39
01470399999,"NOTODDEN, NO",222,50.56,85.7,3.5,0.0
12497099999,"WLODAWA, PL",236,50.55,79.3,15.9,14.42
10046599999,"KIEL HOLTENAU, GM",236,50.53,77.4,22.1,0.0
11812099999,"MALY JAVORNIK, LO",236,50.52,80.0,21.6,17.69
06136099999,"TYSTOFTE, DA",221,50.52,73.0,23.6,11.53
12469099999,"SULEJOW, PL",236,50.52,78.0,16.5,11.98
01428199999,"ULA OIL PLATFORM, NO",236,50.51,65.2,33.4,0.0
11538099999,"TEMELIN, EZ",236,50.51,78.6,23.0,13.43
03243399999,"NEWCASTLE, UK",236,50.51,72.9,26.6,0.0
03409099999,"BALA, UK",236,50.5,70.8,24.3,26.16
06181099999,"JAEGERSBORG, DA",236,50.49,73.3,21.1,0.0
11301099999,"ALBERSCHWENDE, AU",236,50.48,75.0,21.0,16.19
02513099999,"GOTEBORG, SW",222,50.47,76.5,22.8,15.5
06156099999,"HOLBAEK, DA",214,50.46,74.6,22.0,12.53
06021099999,"HANSTHOLM, DA",234,50.46,74.9,26.7,0.0
06096099999,"ROEMOE JUVRE, DA",236,50.45,72.6,25.5,0.0
03171099999,"LEUCHARS, UK",236,50.45,67.8,28.7,0.33
12100099999,"KOLOBRZEG, PL",236,50.44,77.2,24.5,13.19
06790099999,"SCHIERS, CH",236,50.43,73.7,19.8,21.06
12385099999,"SIEDLCE, PL",236,50.43,77.4,17.7,13.73
10246099999,"FASSBERG, GM",235,50.42,80.6,21.0,0.76
03068099999,"LOSSIEMOUTH, UK",236,50.42,68.2,23.7,0.62
12360099999,"PLOCK, PL",236,50.42,75.6,19.8,11.13
12146099999,"PRUSZCZ GDANSKI, PL",227,50.42,75.3,21.8,0.0
06183099999,"DROGDEN, DA",232,50.4,70.2,24.7,0.0
03240099999,"BOULMER, UK",236,50.39,68.3,32.7,9.54
12285099999,"OSTROLEKA, PL",236,50.39,74.9,18.9,14.78
07666099999,"LEUCATE, FR",13,50.38,57.4,37.0,0.1
11535199999,"BECHYNE AIRPORT, EZ",235,50.36,77.3,22.3,0.0
12560099999,"KATOWICE, PL",236,50.35,76.9,16.2,16.7
06081099999,"BLAAVANDSHUK, DA",236,50.35,72.9,26.0,0.0
11692099999,"NAMEST, EZ",229,50.33,79.2,21.5,28.6
03305099999,"CAPEL CURIG NUMBER 3, UK",236,50.33,71.2,26.7,40.76
06789099999,"ILANZ, CH",234,50.32,74.5,16.8,38.29
01418099999,"AUSTEVOLL, NO",196,50.31,72.1,29.0,0.0
03275099999,"LOFTUS, UK",235,50.31,73.5,30.1,0.53
03710099999,"LISCOMBE, UK",236,50.3,72.8,31.7,24.2
11365099999,"ZELTWEG AUTOM. STAT., AU",232,50.3,76.7,19.6,18.07
11078099999,"LILIENFELD TARSCHBERG, AU",236,50.29,76.1,21.2,19.52
10037099999,"SCHLESWIG, GM",236,50.29,78.1,23.1,0.0
06155199999,"RINGSTED AIRPORT, DA",201,50.28,73.4,21.3,0.0
12595099999,"ZAMOSC, PL",236,50.27,76.8,18.8,13.28
10947099999,"ALLGAU MEMMINGEN, DE",236,50.27,75.3,21.4,0.0
11356099999,"BAD AUSSEE, AU",235,50.26,75.1,21.7,0.0
03973099999,"CONNAUGHT IRELAND WEST, IE",236,50.25,69.8,30.6,24.32
01300599999,"STATFJORD OIL PLATFORM HELIPORT, FO",232,50.24,68.8,38.1,0.0
01001499999,"SORSTOKKEN STORD, NO",202,50.24,80.8,26.1,0.0
06638099999,"LANGNAU IE, CH",232,50.22,74.0,21.4,36.34
01088799999,"TROLL C OIL PLATFORM, NO",236,50.22,71.7,34.5,0.0
06041099999,"SKAGEN, DA",234,50.21,73.4,26.6,14.99
01478099999,"SVENNER LH, NO",210,50.21,77.0,23.2,0.0
06070099999,"AARHUS, DA",236,50.2,73.8,23.1,12.75
06174099999,"TESSEBOELLE, DA",236,50.19,74.6,20.9,12.82
12105099999,"KOSZALIN, PL",236,50.19,77.7,23.0,15.92
12376099999,"MINSK MAZOWIECKI, PL",234,50.18,76.2,16.0,0.0
03140399999,"HARDING OIL PLATFORM, UK",236,50.18,66.7,34.3,0.0
11378099999,"GUTENSTEIN MARIAHILFBERG, AU",234,50.17,75.7,21.0,0.0
06108099999,"KOLDING VAMDRUP, DA",226,50.17,72.4,22.6,0.0
15047099999,"TARGU LAPUS, RO",236,50.15,74.9,18.5,17.86
16197099999,"MONTE CALAMITA, IT",27,50.14,53.9,44.4,1.64
03153099999,"DUNDRENNAN, UK",236,50.11,70.6,30.5,20.85
15296099999,"PETROSANI, RO",236,50.1,75.1,18.7,19.99
12270099999,"MLAWA, PL",236,50.08,74.9,18.0,14.33
06193099999,"HAMMER ODDE FYR, DA",233,50.08,73.7,28.5,6.47
06030099999,"FLYVESTATION AALBORG, DA",236,50.08,74.2,23.7,11.3
06135099999,"FLAKKEBJERG, DA",236,50.08,73.0,23.4,18.77
12115099999,"USTKA, PL",236,50.06,75.3,25.0,11.44
01374099999,"VEST TORPA II, NO",10,50.04,63.0,38.2,1.74
06126099999,"AARSLEV, DA",236,50.02,75.0,24.0,14.79
03140599999,"ANDREW OIL PLATFORM, UK",236,50.01,65.5,35.2,0.0
06120099999,"ODENSE HANS CHRISTIAN ANDERSON AIRPORT, DK",233,50.01,72.8,24.5,0.0
03144099999,"STRATHALLEN AIRFIELD, UK",236,50.0,67.0,23.9,19.53
01482099999,"FERDER LH, NO",235,49.99,76.6,25.4,0.0
01088699999,"SLEIPNER A OIL PLATFORM, NO",236,49.99,64.5,34.5,0.0
06753099999,"PIOTTA, CH",236,49.97,75.0,17.4,32.08
03346099999,"EMLEY MOOR NUMBER 2, UK",236,49.97,72.8,28.0,11.11
06082099999,"BORRIS, DA",236,49.96,72.3,24.1,16.66
12495099999,"LUBLIN RADAWIEC, PL",236,49.96,77.5,15.9,11.67
11710099999,"LUKA, EZ",236,49.96,79.0,22.3,29.67
12210099999,"RESKO SMOLSKO, PL",235,49.95,76.3,19.3,14.58
14024099999,"LISCA, SI",236,49.94,77.6,18.5,27.46
06693099999,"EBNAT KAPPEL, CH",232,49.94,73.9,19.5,38.75
03916099999,"BALLYPATRICK FOREST, UK",236,49.94,70.2,31.7,22.74
10038099999,"HOHN, GM",232,49.93,74.7,20.6,0.0
06154099999,"BRANDELEV, DA",236,49.93,71.5,22.2,18.85
12690099999,"LESKO, PL",236,49.93,76.3,17.1,21.02
06651099999,"SCHUEPFHEIM, CH",232,49.93,74.1,21.2,30.76
15217099999,"TARGU SECUIESC, RO",236,49.93,78.7,17.1,15.23
06109099999,"ASKOV, DA",236,49.93,72.3,24.7,19.85
11275099999,"ARRIACH, AU",236,49.92,74.9,22.0,18.3
11008099999,"ROHRBACH, AU",236,49.91,78.6,21.3,1.78
03140699999,"MUNGO OIL PLATFORM, UK",227,49.91,65.0,35.7,0.0
06124599999,"AVNO AIR BASE, DA",218,49.9,75.3,26.7,0.0
12570099999,"KIELCE SUKOW, PL",236,49.89,77.5,14.6,15.94
06190099999,"BORNHOLM RONNE, DA",236,49.89,74.6,26.8,0.0
03330099999,"LEEK THORNCLIFFE, UK",236,49.89,73.3,26.7,0.71
11280099999,"MURAU, AU",235,49.88,75.7,20.2,17.29
15162099999,"CAMPENI, RO",236,49.88,76.2,18.3,16.31
11487099999,"KOCELOVICE, EZ",236,49.84,78.6,22.7,16.08
11157099999,"AIGEN ENNSTAL MIL, AU",236,49.82,74.8,14.9,22.32
11628099999,"KOSETICE, EZ",236,49.82,77.5,21.7,11.65
13289099999,"CRNI VRH, RI",236,49.81,81.2,14.3,21.37
14235099999,"PUNTIJARKA, HR",236,49.81,78.4,18.4,24.53
12155099999,"GDANSK SWIBNO, PL",236,49.81,75.2,21.7,17.92
03026099999,"STORNOWAY, UK",236,49.8,65.8,32.7,23.65
02651099999,"KRISTIANSTAD, SW",236,49.8,75.1,21.4,0.0
06080099999,"ESBJERG, DA",236,49.8,71.9,23.4,0.0
06188099999,"SJAELSMARK, DA",222,49.79,73.6,18.6,11.88
11025099999,"WEITRA, AU",233,49.77,76.5,19.6,15.72
03911099999,"LOUGH FEA, UK",236,49.77,69.8,28.0,23.82
01422099999,"FISTER SIGMUNDSTAD, NO",236,49.76,74.6,23.9,30.96
12272099999,"OLSZTYN, PL",236,49.76,75.0,18.9,16.68
06197099999,"NEXOE VEST, DA",227,49.76,72.7,26.5,8.46
01403399999,"EKOFISK OIL PLTFRM, NO",236,49.76,64.9,33.1,0.0
03344099999,"BINGLEY NUMBER 2, UK",236,49.75,72.5,26.4,0.18
11225099999,"WEITENSFELD, AU",236,49.75,75.1,18.8,16.49
06065099999,"AARS SYD, DA",236,49.74,73.2,23.6,13.22
12212099999,"SWIDWIN, PL",234,49.74,76.5,19.3,0.0
01317099999,"BERGEN FLORIDA, NO",235,49.74,75.7,23.4,50.1
12376599999,"MALBORK, PL",234,49.73,74.8,21.8,20.89
03158099999,"CHARTERHALL, UK",236,49.72,72.4,27.3,12.78
06733099999,"BOLTIGEN, CH",236,49.72,72.4,19.6,28.25
03059099999,"INVERNESS, UK",236,49.7,68.6,19.6,0.0
06788099999,"VICOSOPRANO, CH",236,49.7,75.1,23.2,37.32
13577099999,"LAZAROPOLE, MK",221,49.69,75.3,25.2,9.78
06168099999,"NAKKEHOVED, DA",221,49.68,71.5,23.1,0.0
01387099999,"FAVANG, NO",101,49.68,71.0,17.1,4.97
03238099999,"ALBEMARLE, UK",236,49.67,72.9,25.7,0.26
12295099999,"BIALYSTOK, PL",236,49.67,76.0,17.9,10.03
06669099999,"LAEGEREN, CH",232,49.67,80.0,19.6,0.0
03091099999,"ABERDEEN DYCE, GB",236,49.67,67.5,19.4,12.96
06476099999,"SAINT HUBERT MIL, BE",236,49.63,79.1,25.1,20.11
11406099999,"CHEB, EZ",236,49.63,79.2,19.3,12.78
11679099999,"USTI NAD ORLICI, EZ",236,49.61,75.7,18.9,12.57
02505099999,"MASESKAR, SW",221,49.6,73.7,25.4,8.96
06016099999,"HORNS REV A, FO",218,49.59,69.8,29.0,0.0
12124099999,"DARLOWEK, PL",234,49.59,74.5,23.8,12.58
12520099999,"KLODZKO, PL",236,49.59,74.5,20.0,10.62
12120099999,"LEBA, PL",236,49.59,74.6,24.7,14.88
06031099999,"TYLSTRUP, DA",236,49.57,73.1,23.6,14.42
06060099999,"KARUP MIDTJYLLANDS LUFTHAVN, DK",236,49.57,73.0,21.8,13.86
10954099999,"ALTENSTADT, GM",236,49.56,74.0,20.7,0.0
12280099999,"MIKOLAJKI, PL",236,49.54,72.8,18.4,16.19
06072099999,"OEDUM, DA",231,49.54,73.0,24.3,13.31
12135099999,"HEL, PL",236,49.53,72.9,25.4,15.48
06056099999,"MEJRUP, DA",236,49.52,73.1,24.2,0.0
06170099999,"ROSKILDE, DA",236,49.52,72.8,16.7,11.59
02563599999,"ANGELHOLM, SW",236,49.5,72.3,19.9,0.0
01476099999,"JOMFRULAND FYR, NO",236,49.49,75.3,24.3,16.06
12142099999,"OKSYWIE, PL",234,49.47,76.0,24.5,20.18
12125099999,"LEBORK, PL",235,49.47,76.3,24.4,17.68
07500099999,"CAP FERRET, FR",13,49.47,56.4,35.1,2.43
16022099999,"PAGANELLA MOUNTAIN, IT",54,49.46,62.9,18.8,10.38
16532099999,"MONTE LIMBARA, IT",188,49.46,76.0,26.5,0.0
12215099999,"SZCZECINEK, PL",236,49.45,75.4,18.0,12.37
12226099999,"MIROSLAWIEC, PL",234,49.45,75.1,18.5,0.0
03507099999,"SENNYBRIDGE NUMBER 2, UK",236,49.44,71.9,26.5,0.81
06019099999,"SILSTRUP, DA",236,49.44,73.5,24.7,13.02
01467099999,"LYNGOR FYR, NO",236,49.43,74.1,24.2,0.0
12185099999,"KETRZYN, PL",236,49.43,73.6,19.0,17.9
03062099999,"TAIN RANGE SAWS, UK",236,49.42,67.9,19.4,12.64
03226099999,"WARCOP RANGE, UK",236,49.41,72.9,24.6,13.87
15319099999,"VOINEASA, RO",236,49.36,74.2,14.7,17.72
01465099999,"TORUNGEN FYR, NO",236,49.36,72.7,24.6,18.19
02636099999,"STURUP MALMO, SE",236,49.35,73.1,21.2,0.0
11359099999,"GROEBMING, AU",234,49.35,75.2,17.6,0.0
06066099999,"STAUNING, DA",214,49.35,72.1,24.5,0.0
01358099999,"HEMSEDAL II, NO",2,49.35,59.5,39.2,0.0
01329099999,"KVAMSOY, NO",236,49.33,74.8,25.6,38.43
13576099999,"MAVROVO, MK",230,49.32,77.9,16.6,18.44
11019099999,"ALLENTSTEIG, AU",236,49.32,75.6,20.0,0.93
01464099999,"LANDVIK, NO",236,49.31,74.2,18.7,1.38
11636099999,"KOSTELNI MYSLOVA, EZ",236,49.31,77.9,21.0,11.64
03140299999,"BRUCE OIL PLATFORM, UK",236,49.3,66.1,33.0,0.0
06032099999,"STENHOJ, DA",214,49.3,72.6,22.7,0.0
01460099999,"GULLHOLMEN, NO",236,49.29,75.9,20.7,0.0
10616299999,"SIEGERLAND, GM",236,49.28,79.8,21.6,0.0
02604099999,"HALMSTAD, SW",236,49.28,72.5,19.2,0.0
01416099999,"STAVANGER VAALAND, NO",236,49.27,75.6,24.8,24.6
06110099999,"SKRYDSTRUP, DA",236,49.26,72.1,20.3,15.74
06794099999,"POSCHIAVO ROBBIA, CH",236,49.25,71.8,23.7,36.89
12235099999,"CHOJNICE, PL",236,49.24,75.6,21.4,14.45
01448099999,"OKSOY FYR, NO",236,49.23,72.5,24.1,0.0
14007099999,"RATECE, SI",236,49.23,75.2,17.7,36.45
03140199999,"MAGNUS OIL PLATFORM, UK",235,49.22,66.4,30.7,0.0
01430099999,"MANDAL II, NO",236,49.21,73.1,19.9,22.86
01495099999,"STROMTANGEN FYR, NO",236,49.2,75.7,19.1,13.76
11385099999,"HOHE WAND HOCHKOGELHAUS, AU",236,49.18,75.6,19.2,4.71
01304099999,"YTTEROYANE FYR, NO",218,49.17,74.2,31.5,0.0
03017099999,"KIRKWALL, UK",236,49.17,64.7,32.0,0.49
01436099999,"LINDESNES FYR, NO",236,49.15,72.0,27.0,0.0
01415099999,"SOLA STAVANGER, NO",236,49.13,75.6,17.9,18.87
06104099999,"BILLUND, DA",236,49.1,71.7,20.1,19.76
02625099999,"SKILLINGE, SW",221,49.1,73.5,24.1,6.86
02485099999,"STOCKHOLM, SW",220,49.07,73.5,18.4,6.53
01411099999,"KVITSOY NORDBO, NO",236,49.06,71.8,28.4,18.33
03003099999,"SUMBURGH, UK",236,49.05,63.8,30.9,0.0
06102099999,"HORSENS BYGHOLM, DA",230,49.02,71.5,23.8,14.66
02672099999,"KALMAR, SW",236,49.01,70.7,22.2,0.0
11603099999,"LIBEREC, EZ",236,48.99,76.3,13.1,18.48
11362099999,"KALWANG, AU",232,48.99,74.8,20.5,24.25
11185099999,"MOENICHKIRCHEN, AU",234,48.97,76.2,18.0,0.0
06068099999,"ISENVAD, DA",235,48.96,72.1,21.6,16.87
07641099999,"SETE, FR",13,48.96,55.4,36.4,0.13
06627099999,"CHATEAU D OEX, CH",236,48.96,73.0,19.6,25.84
10685099999,"HOF PLAUEN, GM",236,48.95,80.1,19.2,0.0
06049099999,"HALD V, DA",236,48.95,73.4,24.3,0.0
11348099999,"MARIAPFARR, AU",203,48.95,75.8,17.9,0.0
01493099999,"SARPSBORG, NO",236,48.94,78.1,11.5,18.73
11021099999,"LITSCHAU, AU",236,48.94,75.4,21.0,1.64
01488199999,"STATFJORD B OIL PLATFORM, NO",235,48.94,69.8,30.7,0.0
06787099999,"ANDEER, CH",232,48.93,70.3,20.0,22.21
03075099999,"WICK, UK",236,48.93,64.2,28.4,0.48
11375099999,"AFLENZ, AU",234,48.92,73.8,20.8,0.0
01427099999,"LISTA FYR, NO",235,48.92,72.8,26.4,16.02
11220099999,"NEUMARKT, AU",236,48.91,73.9,20.3,3.33
01484399999,"OSEBERG, NO",236,48.89,70.5,31.7,0.0
02664099999,"RONNEBY, SW",236,48.88,72.0,20.6,13.75
02512099999,"SAVE, SW",236,48.87,72.3,20.7,0.0
01452099999,"KJEVIK, NO",236,48.85,73.0,13.1,23.58
01087899999,"SNORRE A OIL PLATFORM, NO",236,48.85,67.8,30.5,0.0
06628099999,"PLAFFEIEN, CH",230,48.85,77.8,19.2,11.74
03080099999,"ABOYNE NUMBER 2, UK",236,48.84,68.1,18.9,13.52
03410099999,"LAKE VYRNWY NUMBER 2, UK",236,48.83,71.7,27.3,28.39
03141299999,"CLAIR OIL PLATFORM, UK",236,48.81,64.9,31.0,0.0
12500099999,"JELENIA GORA, PL",236,48.79,73.5,13.4,17.47
01319099999,"TAKLE, NO",214,48.79,72.8,24.9,1.77
01342099999,"ULLENSVANG, NO",235,48.78,73.0,19.5,30.74
01426099999,"EIGEROYA, NO",216,48.78,72.9,27.3,0.0
12150099999,"LECHA WALESY, PL",236,48.77,75.7,21.6,0.0
02562599999,"SAAB, SW",236,48.76,72.7,14.7,0.0
01492099999,"OSLO BLINDERN, NO",236,48.76,78.2,12.4,12.02
01417099999,"NEDRE VATS, NO",215,48.74,72.7,9.3,2.12
06652099999,"FLUEHLI, CH",232,48.74,74.0,18.9,40.04
01406099999,"SLATTEROY FYR, NO",236,48.73,70.7,29.3,0.0
01414099999,"ROVER, NO",220,48.73,72.1,29.1,0.0
01408099999,"KARMOY, NO",236,48.73,73.1,20.6,0.0
11659099999,"PRIBYSLAV, EZ",236,48.7,78.7,18.2,13.77
02464099999,"BROMMA, SW",236,48.7,74.1,15.3,0.0
03281099999,"FYLINGDALES, UK",236,48.67,70.8,28.3,14.85
13369099999,"SJENICA, RI",236,48.67,76.1,6.9,16.42
01087999999,"SNORRE B OIL PLATFORM, NO",236,48.66,68.3,30.9,0.0
11358099999,"BAD MITTERNDORF, AU",235,48.65,75.5,16.1,0.0
03165099999,"SPADEADAM, UK",223,48.63,68.9,31.3,0.0
02563099999,"HARSTENA, SW",222,48.62,72.2,23.5,9.36
01300099999,"GULLFAKS C, NO",236,48.61,69.5,31.0,0.0
01375599999,"GULLFAX PLATFORM, NO",236,48.6,69.9,30.8,0.0
01489099999,"BJORNHOLT, NO",10,48.59,61.0,32.6,11.66
01314099999,"FOSSMARK, NO",236,48.58,75.0,22.5,68.51
03155099999,"DRUMALBIN, UK",236,48.57,69.7,23.8,15.83
03063099999,"AVIEMORE, UK",236,48.57,72.5,15.1,0.78
01310099999,"FLORO, NO",236,48.57,74.8,25.8,0.0
03224099999,"SPADEADAM NUMBER 2, UK",224,48.56,69.0,31.3,23.01
02520099999,"SATENAS, SW",236,48.51,73.5,15.2,5.84
06782099999,"DISENTIS SEDRUN, CH",232,48.49,71.8,17.8,20.89
02571099999,"KUNGSANGEN, SW",236,48.48,71.5,9.8,0.0
01087799999,"TROLL A OIL PLATFORM, NO",234,48.47,71.7,31.1,0.0
